chr1	620000	690000	A
chr1	690000	810000	A
chr1	810000	910000	A
chr1	910000	1030000	A
chr1	1030000	1220000	A
chr1	1220000	1460000	A
chr1	1460000	1560000	A
chr1	1560000	1710000	A
chr1	1710000	1850000	A
chr1	1850000	2000000	A
chr1	2000000	2120000	A
chr1	2120000	2330000	A
chr1	2330000	2480000	A
chr1	3350000	3550000	A
chr1	5690000	5810000	mixed_B
chr1	5810000	5970000	A
chr1	5970000	6080000	A
chr1	6080000	6290000	A
chr1	6290000	6410000	A
chr1	6410000	6750000	A
chr1	6750000	6850000	A
chr1	6850000	7290000	A
chr1	7290000	7610000	A
chr1	7610000	7710000	A
chr1	7710000	7830000	A
chr1	7830000	8030000	A
chr1	8030000	8210000	A
chr1	8210000	8410000	A
chr1	8410000	8610000	A
chr1	8610000	8780000	A
chr1	8780000	8930000	A
chr1	8930000	9070000	A
chr1	9070000	9160000	A
chr1	9160000	9320000	A
chr1	9320000	9540000	A
chr1	9540000	9660000	A
chr1	9660000	9940000	A
chr1	9940000	10000000	A
chr1	10000000	10110000	A
chr1	10110000	10240000	A
chr1	10240000	10410000	A
chr1	10410000	10570000	A
chr1	10570000	10930000	A
chr1	10930000	11080000	A
chr1	11080000	11690000	A
chr1	11690000	11980000	A
chr1	11980000	12060000	A
chr1	12060000	12160000	A
chr1	12160000	12700000	A
chr1	12700000	12850000	A
chr1	13980000	14150000	A
chr1	14150000	14300000	A
chr1	14300000	14910000	A
chr1	14910000	15070000	A
chr1	15070000	15230000	A
chr1	15230000	15630000	A
chr1	15630000	15780000	A
chr1	15780000	15850000	A
chr1	15850000	16100000	A
chr1	16100000	16390000	A
chr1	16390000	16570000	A
chr1	16570000	16700000	A
chr1	16700000	16860000	A
chr1	17390000	17580000	A
chr1	17580000	17730000	A
chr1	17730000	17820000	A
chr1	17820000	17970000	A
chr1	17970000	18240000	A
chr1	18240000	18430000	A
chr1	18430000	18910000	A
chr1	18910000	19030000	A
chr1	19030000	19200000	A
chr1	19200000	19390000	A
chr1	19390000	19580000	A
chr1	19580000	19680000	A
chr1	19680000	19980000	A
chr1	19980000	20230000	A
chr1	20230000	20830000	A
chr1	20830000	21000000	A
chr1	21000000	21100000	A
chr1	21100000	21530000	A
chr1	21530000	21700000	A
chr1	21700000	21830000	A
chr1	21830000	21920000	A
chr1	21920000	22000000	A
chr1	22000000	22330000	A
chr1	22330000	22440000	A
chr1	22440000	22740000	A
chr1	22740000	22990000	A
chr1	22990000	23290000	A
chr1	23290000	23410000	A
chr1	23410000	23520000	A
chr1	23520000	23620000	A
chr1	23620000	23760000	A
chr1	23760000	23850000	A
chr1	23850000	23990000	A
chr1	23990000	24100000	A
chr1	24100000	24280000	A
chr1	24280000	24520000	A
chr1	24520000	24730000	A
chr1	24730000	24850000	A
chr1	24850000	24980000	A
chr1	24980000	25170000	A
chr1	25170000	25430000	A
chr1	25430000	25550000	A
chr1	25550000	25730000	A
chr1	25730000	25850000	A
chr1	25850000	26140000	A
chr1	26140000	26340000	A
chr1	26340000	26500000	A
chr1	26500000	26580000	A
chr1	26580000	26790000	A
chr1	26790000	26920000	A
chr1	26920000	27030000	A
chr1	27030000	27130000	A
chr1	27130000	27230000	A
chr1	27230000	27440000	A
chr1	27440000	27620000	A
chr1	27620000	27730000	A
chr1	27730000	27850000	A
chr1	27850000	28010000	A
chr1	28010000	28170000	A
chr1	28170000	28320000	A
chr1	28320000	28410000	A
chr1	28410000	28560000	A
chr1	28560000	28700000	A
chr1	28700000	28830000	A
chr1	28830000	28960000	A
chr1	28960000	29090000	A
chr1	29090000	29210000	A
chr1	29210000	29370000	A
chr1	29370000	29550000	A
chr1	29550000	29680000	A
chr1	30240000	30560000	A
chr1	30560000	30730000	A
chr1	30730000	30860000	A
chr1	30860000	31170000	A
chr1	31170000	31260000	A
chr1	31260000	31410000	A
chr1	31410000	31650000	A
chr1	31650000	32020000	A
chr1	32020000	32110000	A
chr1	32110000	32270000	A
chr1	32270000	32450000	A
chr1	32450000	32530000	A
chr1	32530000	32660000	A
chr1	32660000	32890000	A
chr1	32890000	33130000	A
chr1	33130000	33350000	A
chr1	33350000	33560000	A
chr1	33560000	33740000	A
chr1	33740000	33830000	A
chr1	33830000	33940000	A
chr1	33940000	34100000	A
chr1	34100000	34920000	A
chr1	34920000	35220000	mixed_A
chr1	35220000	35350000	A
chr1	35350000	35650000	A
chr1	35650000	35780000	A
chr1	35780000	35900000	A
chr1	35900000	36030000	A
chr1	36030000	36250000	A
chr1	36250000	36550000	A
chr1	36550000	36770000	A
chr1	36770000	36910000	A
chr1	36910000	37020000	A
chr1	37020000	37170000	A
chr1	37170000	37350000	A
chr1	37350000	37790000	A
chr1	37790000	37910000	A
chr1	37910000	38040000	A
chr1	38040000	38160000	A
chr1	38160000	38490000	A
chr1	38490000	38940000	A
chr1	38940000	39060000	A
chr1	39060000	39310000	A
chr1	39310000	39550000	A
chr1	39550000	39660000	A
chr1	39660000	39750000	A
chr1	39750000	39910000	A
chr1	39910000	40030000	A
chr1	40030000	40270000	A
chr1	40270000	40380000	A
chr1	40380000	40540000	A
chr1	40540000	40780000	A
chr1	40780000	40890000	A
chr1	40890000	41050000	A
chr1	41050000	41220000	A
chr1	41220000	41320000	A
chr1	41320000	41460000	A
chr1	41460000	41730000	A
chr1	41730000	41910000	A
chr1	41910000	42270000	A
chr1	42270000	42620000	A
chr1	42620000	42810000	A
chr1	42810000	43220000	A
chr1	43220000	43380000	A
chr1	43380000	43550000	A
chr1	43550000	43680000	A
chr1	43680000	43890000	A
chr1	43890000	43990000	A
chr1	43990000	44210000	A
chr1	44210000	44410000	A
chr1	44410000	44540000	A
chr1	44540000	44680000	A
chr1	44680000	44820000	A
chr1	44820000	45050000	A
chr1	45050000	45180000	A
chr1	45180000	45290000	A
chr1	45290000	45480000	A
chr1	45480000	45780000	A
chr1	45780000	45960000	A
chr1	45960000	46070000	A
chr1	46070000	46330000	A
chr1	46330000	46490000	A
chr1	46490000	46710000	A
chr1	46710000	46840000	A
chr1	46840000	47030000	A
chr1	47030000	47200000	A
chr1	47200000	47330000	A
chr1	47330000	47630000	A
chr1	47630000	48200000	A
chr1	48200000	48430000	B
chr1	48430000	48550000	B
chr1	48550000	48710000	B
chr1	48710000	50820000	B
chr1	50820000	51220000	mixed_B
chr1	51220000	51330000	A
chr1	51330000	51530000	A
chr1	51530000	51660000	A
chr1	51660000	51790000	A
chr1	51790000	52020000	A
chr1	52020000	52250000	A
chr1	52250000	52350000	A
chr1	52350000	52510000	A
chr1	52510000	52850000	A
chr1	52850000	53020000	A
chr1	53020000	53160000	A
chr1	53160000	53520000	A
chr1	53520000	53690000	A
chr1	53690000	53900000	A
chr1	53900000	54300000	A
chr1	54300000	54440000	A
chr1	54440000	54550000	A
chr1	54550000	54850000	A
chr1	54850000	54970000	A
chr1	54970000	55140000	A
chr1	55140000	55280000	A
chr1	55280000	55520000	A
chr1	55520000	55750000	mixed_B
chr1	55750000	55840000	B
chr1	55840000	56050000	B
chr1	56050000	57060000	B
chr1	57060000	57280000	B
chr1	57280000	57790000	B
chr1	57790000	58050000	B
chr1	58050000	58170000	B
chr1	58170000	58640000	B
chr1	58640000	58960000	B
chr1	58960000	59160000	B
chr1	59160000	59760000	mixed_A
chr1	59760000	60240000	B
chr1	60240000	60440000	B
chr1	60440000	61000000	B
chr1	61000000	61300000	B
chr1	61300000	61430000	B
chr1	61430000	61520000	mixed_B
chr1	61520000	61930000	mixed_A
chr1	61930000	62320000	B
chr1	62320000	62540000	B
chr1	62540000	62630000	B
chr1	62630000	62890000	B
chr1	62890000	63240000	mixed_A
chr1	63240000	63770000	mixed_B
chr1	63770000	63920000	mixed_A
chr1	63920000	64040000	mixed_A
chr1	64040000	64600000	B
chr1	64600000	64720000	B
chr1	64720000	65130000	B
chr1	65130000	65310000	mixed_A
chr1	65310000	65520000	A
chr1	65520000	65690000	A
chr1	65690000	65890000	A
chr1	65890000	66170000	A
chr1	66170000	66420000	mixed_B
chr1	66420000	66710000	B
chr1	66710000	66920000	B
chr1	66920000	66990000	B
chr1	66990000	67210000	B
chr1	67210000	67450000	mixed_A
chr1	67450000	67620000	A
chr1	67620000	67690000	A
chr1	67690000	67800000	A
chr1	67800000	67990000	A
chr1	67990000	68140000	A
chr1	68140000	68240000	A
chr1	68240000	68310000	mixed_A
chr1	68310000	68580000	B
chr1	68580000	68840000	B
chr1	68840000	68920000	B
chr1	68920000	69170000	B
chr1	69170000	69250000	B
chr1	69250000	69390000	B
chr1	69390000	69610000	B
chr1	69610000	69850000	B
chr1	69850000	70230000	B
chr1	70230000	70470000	B
chr1	70470000	70610000	B
chr1	70610000	70980000	mixed_A
chr1	70980000	71350000	B
chr1	71350000	71550000	B
chr1	71550000	71810000	B
chr1	71810000	71940000	B
chr1	71940000	72570000	B
chr1	72570000	72730000	B
chr1	72730000	73020000	B
chr1	73020000	73120000	B
chr1	73120000	73330000	B
chr1	73330000	73490000	B
chr1	73490000	74190000	B
chr1	74190000	74940000	B
chr1	74940000	75230000	B
chr1	75230000	75570000	B
chr1	75570000	75700000	B
chr1	75700000	76080000	B
chr1	76080000	76290000	mixed_B
chr1	76290000	76450000	mixed_B
chr1	76450000	76620000	B
chr1	76620000	77590000	B
