chr4	1	100000	B	-0.020831362248	-1
chr4	100001	200000	A	0.316698925235	1
chr4	200001	300000	A	0.520845374778	1
chr4	300001	400000	A	0.615654325626	1
chr4	400001	500000	A	0.509043467458	1
chr4	500001	600000	A	1.54716401326	1
chr4	600001	700000	A	0.808116062656	1
chr4	700001	800000	A	1.50176840837	1
chr4	800001	900000	A	1.06363470933	1
chr4	900001	1000000	A	1.49149501422	1
chr4	1000001	1100000	A	1.05521052675	1
chr4	1100001	1200000	A	1.12523450335	1
chr4	1200001	1300000	A	1.52217954949	1
chr4	1300001	1400000	A	1.455194306	1
chr4	1400001	1500000	A	0.63363948875	1
chr4	1500001	1600000	A	0.945550765025	1
chr4	1600001	1700000	A	1.23399789153	1
chr4	1700001	1800000	A	1.89063482838	1
chr4	1800001	1900000	A	1.78933619551	1
chr4	1900001	2000000	A	1.57630561562	1
chr4	2000001	2100000	A	1.46245204368	1
chr4	2100001	2200000	A	1.3480758302	1
chr4	2200001	2300000	A	1.64596755998	1
chr4	2300001	2400000	A	1.45145032949	1
chr4	2400001	2500000	A	1.65121971656	1
chr4	2500001	2600000	A	1.66310592553	1
chr4	2600001	2700000	A	1.29652654336	1
chr4	2700001	2800000	A	1.9701200458	1
chr4	2800001	2900000	A	1.59087004808	1
chr4	2900001	3000000	A	1.63275489867	1
chr4	3000001	3100000	A	1.59645258254	1
chr4	3100001	3200000	A	1.53809842254	1
chr4	3200001	3300000	A	1.64027290671	1
chr4	3300001	3400000	A	1.94996975899	1
chr4	3400001	3500000	A	1.70158497213	1
chr4	3500001	3600000	A	1.58577043032	1
chr4	3600001	3700000	A	0.820584938821	1
chr4	3700001	3800000	A	1.08540452295	1
chr4	3800001	3900000	A	1.01840584196	1
chr4	3900001	4000000	A	0.98009082898	1
chr4	4000001	4100000	A	0.38956396782	1
chr4	4100001	4200000	A	0.873558763626	1
chr4	4200001	4300000	A	0.994554472628	1
chr4	4300001	4400000	A	1.13470213432	1
chr4	4400001	4500000	A	1.17030980625	1
chr4	4500001	4600000	A	1.49716494666	1
chr4	4600001	4700000	A	0.644418194265	1
chr4	4700001	4800000	A	0.267547129533	1
chr4	4800001	4900000	A	0.643802546879	1
chr4	4900001	5000000	A	0.203220404398	1
chr4	5000001	5100000	A	0.877475772353	1
chr4	5100001	5200000	A	0.334258977388	1
chr4	5200001	5300000	A	0.215565579504	1
chr4	5300001	5400000	B	-0.0844936415865	-1
chr4	5400001	5500000	B	-0.142811412515	-1
chr4	5500001	5600000	A	0.254565133611	1
chr4	5600001	5700000	A	0.659626123529	1
chr4	5700001	5800000	A	1.16506389513	1
chr4	5800001	5900000	A	0.983511128856	1
chr4	5900001	6000000	A	0.486688808378	1
chr4	6000001	6100000	A	0.288777821561	1
chr4	6100001	6200000	A	0.326348627758	1
chr4	6200001	6300000	A	0.990697776018	1
chr4	6300001	6400000	A	1.11826363544	1
chr4	6400001	6500000	A	0.857550137431	1
chr4	6500001	6600000	A	1.07322228729	1
chr4	6600001	6700000	A	1.57863710396	1
chr4	6700001	6800000	A	1.68523750454	1
chr4	6800001	6900000	A	1.39808401273	1
chr4	6900001	7000000	A	1.77243759307	1
chr4	7000001	7100000	A	1.6742250144	1
chr4	7100001	7200000	A	1.3330440352	1
chr4	7200001	7300000	A	1.12555051139	1
chr4	7300001	7400000	A	0.880758693912	1
chr4	7400001	7500000	A	0.87936875925	1
chr4	7500001	7600000	A	1.03293796559	1
chr4	7600001	7700000	A	1.01178696361	1
chr4	7700001	7800000	A	1.52762796962	1
chr4	7800001	7900000	A	1.99633150149	1
chr4	7900001	8000000	A	1.9798308958	1
chr4	8000001	8100000	A	1.57568436873	1
chr4	8100001	8200000	A	1.67112884942	1
chr4	8200001	8300000	A	1.97774036546	1
chr4	8300001	8400000	A	1.75032771865	1
chr4	8400001	8500000	A	1.76171407904	1
chr4	8500001	8600000	A	1.25708400532	1
chr4	8600001	8700000	A	0.845779322716	1
chr4	8700001	8800000	A	0.538096009327	1
chr4	8800001	8900000	A	0.381325968878	1
chr4	8900001	9000000	A	0.499465117883	1
chr4	9000001	9100000	A	0.267950567994	1
chr4	9100001	9200000	B	-0.127909880521	-1
chr4	9200001	9300000	A	0.0557910698223	1
chr4	9300001	9400000	B	-0.0912657400939	-1
chr4	9400001	9500000	B	-0.335641089467	-1
chr4	9500001	9600000	A	0.00406796748869	1
chr4	9600001	9700000	B	-0.0832068468029	-1
chr4	9700001	9800000	A	0.134972840971	1
chr4	9800001	9900000	A	0.397034777416	1
chr4	9900001	10000000	A	0.334641426224	1
chr4	10000001	10100000	A	1.01153107458	1
chr4	10100001	10200000	A	1.52270973431	1
chr4	10200001	10300000	A	0.623338142454	1
chr4	10300001	10400000	A	0.278574550113	1
chr4	10400001	10500000	A	0.643864315192	1
chr4	10500001	10600000	A	0.710604812331	1
chr4	10600001	10700000	A	0.471898835572	1
chr4	10700001	10800000	A	0.152335298827	1
chr4	10800001	10900000	A	0.0794542441742	1
chr4	10900001	11000000	B	-0.510536616086	-1
chr4	11000001	11100000	B	-0.228086862265	-1
chr4	11100001	11200000	B	-0.370788550099	-1
chr4	11200001	11300000	B	-0.00730627299651	-1
chr4	11300001	11400000	B	-0.0745083123877	-1
chr4	11400001	11500000	A	0.480287119537	1
chr4	11500001	11600000	A	1.79552075256	1
chr4	11600001	11700000	A	0.875383908982	1
chr4	11700001	11800000	A	1.15013924396	1
chr4	11800001	11900000	A	0.45638406298	1
chr4	11900001	12000000	A	0.527365084645	1
chr4	12000001	12100000	B	-0.0861628423614	-1
chr4	12100001	12200000	B	-0.690355329976	-1
chr4	12200001	12300000	B	-0.803303603979	-1
chr4	12300001	12400000	B	-0.518639543821	-1
chr4	12400001	12500000	B	-0.348113487182	-1
chr4	12500001	12600000	B	-0.962830598932	-1
chr4	12600001	12700000	B	-0.291584338976	-1
chr4	12700001	12800000	B	-0.305869189599	-1
chr4	12800001	12900000	B	-1.18777540193	-1
chr4	12900001	13000000	B	-0.978043096681	-1
chr4	13000001	13100000	B	-1.27105201046	-1
chr4	13100001	13200000	B	-1.14574310959	-1
chr4	13200001	13300000	B	-1.17430304132	-1
chr4	13300001	13400000	B	-0.755199054753	-1
chr4	13400001	13500000	A	0.444354886691	1
chr4	13500001	13600000	A	0.563821617493	1
chr4	13600001	13700000	A	0.31369438467	1
chr4	13700001	13800000	B	-0.628494149349	-1
chr4	13800001	13900000	B	-0.421629768632	-1
chr4	13900001	14000000	A	0.367385330966	1
chr4	14000001	14100000	B	-0.387818492281	-1
chr4	14100001	14200000	B	-0.307554229307	-1
chr4	14200001	14300000	A	0.0706478953755	1
chr4	14300001	14400000	B	-0.711212529749	-1
chr4	14400001	14500000	B	-0.86426226673	-1
chr4	14500001	14600000	B	-1.19459063039	-1
chr4	14600001	14700000	B	-0.779958739546	-1
chr4	14700001	14800000	B	-0.710115030988	-1
chr4	14800001	14900000	B	-0.786196112843	-1
chr4	14900001	15000000	B	-0.20712602618	-1
chr4	15000001	15100000	A	1.17447167598	1
chr4	15100001	15200000	A	0.109033266631	1
chr4	15200001	15300000	B	-0.389644482587	-1
chr4	15300001	15400000	B	-0.325372938667	-1
chr4	15400001	15500000	B	-0.160416496369	-1
chr4	15500001	15600000	A	0.976401779956	1
chr4	15600001	15700000	A	0.910762193522	1
chr4	15700001	15800000	A	1.01016534116	1
chr4	15800001	15900000	A	0.334101212992	1
chr4	15900001	16000000	A	0.794924420353	1
chr4	16000001	16100000	A	0.697335463202	1
chr4	16100001	16200000	A	0.464144864173	1
chr4	16200001	16300000	A	1.17976495273	1
chr4	16300001	16400000	A	0.311518937771	1
chr4	16400001	16500000	A	0.215369231542	1
chr4	16500001	16600000	A	0.902808757733	1
chr4	16600001	16700000	A	0.798508576866	1
chr4	16700001	16800000	A	0.966249133496	1
chr4	16800001	16900000	A	1.3697572336	1
chr4	16900001	17000000	A	1.01376714227	1
chr4	17000001	17100000	A	1.06073946023	1
chr4	17100001	17200000	A	0.584116772426	1
chr4	17200001	17300000	B	-0.114925530223	-1
chr4	17300001	17400000	A	0.552784941473	1
