chrX	1	100000	nan	nan	nan
chrX	100001	200000	A	0.98703777391	1
chrX	200001	300000	A	3.31321822254	1
chrX	300001	400000	A	2.29060238286	1
chrX	400001	500000	A	1.98806381355	1
chrX	500001	600000	A	0.44418118777	1
chrX	600001	700000	A	0.524568896453	1
chrX	700001	800000	A	0.245488066366	1
chrX	800001	900000	A	0.197815844499	1
chrX	900001	1000000	A	0.948779654276	1
chrX	1000001	1100000	A	1.58107179987	1
chrX	1100001	1200000	A	0.152989711542	1
chrX	1200001	1300000	A	0.978645987748	1
chrX	1300001	1400000	A	1.57638533206	1
chrX	1400001	1500000	A	2.03768332133	1
chrX	1500001	1600000	A	3.7747181415	1
chrX	1600001	1700000	A	3.47402549427	1
chrX	1700001	1800000	A	2.351422736	1
chrX	1800001	1900000	A	1.25678202597	1
chrX	1900001	2000000	A	1.05953479187	1
chrX	2000001	2100000	A	1.37563325691	1
chrX	2100001	2200000	A	1.53087561765	1
chrX	2200001	2300000	A	2.8974899119	1
chrX	2300001	2400000	A	2.4203040804	1
chrX	2400001	2500000	A	2.62996450535	1
chrX	2500001	2600000	A	2.49382714963	1
chrX	2600001	2700000	A	2.59076067533	1
chrX	2700001	2800000	A	2.81217983567	1
chrX	2800001	2900000	A	3.06637784677	1
chrX	2900001	3000000	A	1.48029055669	1
chrX	3000001	3100000	A	0.531057055335	1
chrX	3100001	3200000	B	-0.276998222762	-1
chrX	3200001	3300000	B	-0.228330450095	-1
chrX	3300001	3400000	B	-0.0474431566545	-1
chrX	3400001	3500000	A	0.659489504917	1
chrX	3500001	3600000	A	1.14558850614	1
chrX	3600001	3700000	A	2.47623896121	1
chrX	3700001	3800000	A	1.6602238554	1
chrX	3800001	3900000	A	0.100094070227	1
chrX	3900001	4000000	B	-1.4811508092	-1
chrX	4000001	4100000	B	-1.86457667518	-1
chrX	4100001	4200000	B	-1.64412186596	-1
chrX	4200001	4300000	B	-1.93825153663	-1
chrX	4300001	4400000	B	-1.85681689448	-1
chrX	4400001	4500000	B	-1.56953199125	-1
chrX	4500001	4600000	B	-1.57435627251	-1
chrX	4600001	4700000	B	-1.44530852786	-1
chrX	4700001	4800000	B	-1.8352057602	-1
chrX	4800001	4900000	B	-1.59044391668	-1
chrX	4900001	5000000	B	-1.53264099762	-1
chrX	5000001	5100000	B	-1.57911919987	-1
chrX	5100001	5200000	B	-1.52910308806	-1
chrX	5200001	5300000	B	-1.80006785541	-1
chrX	5300001	5400000	B	-2.21011202015	-1
chrX	5400001	5500000	B	-1.5556633675	-1
chrX	5500001	5600000	B	-1.76626829294	-1
chrX	5600001	5700000	B	-1.45932550697	-1
chrX	5700001	5800000	B	-1.45046933847	-1
chrX	5800001	5900000	B	-1.51953855866	-1
chrX	5900001	6000000	B	-1.48192471	-1
chrX	6000001	6100000	B	-1.50473177951	-1
chrX	6100001	6200000	B	-1.62339379038	-1
chrX	6200001	6300000	B	-1.12012645053	-1
chrX	6300001	6400000	B	-1.58580267764	-1
chrX	6400001	6500000	B	-1.59897415161	-1
chrX	6500001	6600000	B	-0.933999759241	-1
chrX	6600001	6700000	B	-1.40929130117	-1
chrX	6700001	6800000	B	-1.47655188311	-1
chrX	6800001	6900000	B	-1.28295262699	-1
chrX	6900001	7000000	B	-0.710322761433	-1
chrX	7000001	7100000	A	1.0834320325	1
chrX	7100001	7200000	B	-0.0863294213993	-1
chrX	7200001	7300000	B	-1.09777965764	-1
chrX	7300001	7400000	B	-1.21717375008	-1
chrX	7400001	7500000	B	-1.45988387783	-1
chrX	7500001	7600000	B	-1.29088839723	-1
chrX	7600001	7700000	B	-1.32128220709	-1
chrX	7700001	7800000	B	-1.86266394685	-1
chrX	7800001	7900000	B	-1.15199047978	-1
chrX	7900001	8000000	B	-0.091279163495	-1
chrX	8000001	8100000	B	-1.32556432877	-1
chrX	8100001	8200000	B	-0.720656227215	-1
chrX	8200001	8300000	B	-2.02449350175	-1
chrX	8300001	8400000	B	-1.76610613459	-1
chrX	8400001	8500000	B	-1.03472707902	-1
chrX	8500001	8600000	B	-1.80112395117	-1
chrX	8600001	8700000	B	-1.79702449308	-1
chrX	8700001	8800000	B	-0.810571774204	-1
chrX	8800001	8900000	A	0.054856541144	1
chrX	8900001	9000000	B	-0.253091299405	-1
chrX	9000001	9100000	A	0.723872068578	1
chrX	9100001	9200000	A	0.66400246914	1
chrX	9200001	9300000	A	0.98688872492	1
chrX	9300001	9400000	A	1.98489561581	1
chrX	9400001	9500000	A	2.88214680856	1
chrX	9500001	9600000	A	2.0571934022	1
chrX	9600001	9700000	A	1.47601861009	1
chrX	9700001	9800000	A	0.672577283039	1
chrX	9800001	9900000	A	0.585371874956	1
chrX	9900001	10000000	A	0.416638430864	1
chrX	10000001	10100000	A	0.662224181196	1
chrX	10100001	10200000	A	1.56790643849	1
chrX	10200001	10300000	B	-0.0387812751003	-1
chrX	10300001	10400000	B	-0.726877538126	-1
chrX	10400001	10500000	B	-0.427633161583	-1
