chr1	670000	840000	0	67
chr1	840000	1240000	0.8610676770767032	84
chr1	1240000	1480000	0.8046935136970601	124
chr1	1480000	1700000	1.0	148
chr1	1700000	1850000	0	170
chr1	1850000	2120000	0.9339255650988789	185
chr1	2120000	2330000	0.9023689270621824	212
chr1	2330000	2490000	0	233
chr1	3130000	3350000	0.8047378541243649	313
chr1	3350000	3570000	1.0	335
chr1	4370000	4670000	0.8027609162066093	437
chr1	4670000	5170000	0.6269660472107138	467
chr1	5170000	5320000	0	517
chr1	5320000	5540000	0.6481812160876684	532
chr1	5540000	5890000	0.8010704870634238	554
chr1	5890000	6060000	0	589
chr1	6060000	6280000	0.8030457633656634	606
chr1	6280000	6400000	0	628
chr1	6400000	6520000	0	640
chr1	6520000	6750000	1.0	652
chr1	6750000	6840000	0	675
chr1	6840000	6980000	0	684
chr1	6980000	7270000	0.8117115021913519	698
chr1	7270000	7710000	0.776835798232372	727
chr1	7710000	7850000	0	771
chr1	7850000	8020000	0	785
chr1	8020000	8300000	0.8953952789951956	802
chr1	8300000	8410000	0	830
chr1	8410000	8610000	0.9581581115980782	841
chr1	8610000	8780000	0	861
chr1	8780000	8920000	0	878
chr1	8920000	9080000	0	892
chr1	9080000	9170000	0	908
chr1	9170000	9320000	0	917
chr1	9320000	9540000	1.0	932
chr1	9540000	9660000	0	954
chr1	9660000	9780000	0	966
chr1	9780000	9950000	0	978
chr1	9950000	10100000	0	995
chr1	10100000	10230000	0	1010
chr1	10230000	10420000	0.9511844635310913	1023
chr1	10420000	10570000	0	1042
chr1	10570000	10700000	0	1057
chr1	10700000	11060000	0.8077800686584893	1070
chr1	11060000	11340000	0.7911719790242414	1106
chr1	11340000	11700000	0.6995242597140698	1134
chr1	11700000	11860000	0	1170
chr1	11860000	11970000	0	1186
chr1	11970000	12090000	0	1197
chr1	12090000	12160000	0	1209
chr1	12160000	12300000	0	1216
chr1	12300000	12460000	0	1230
chr1	12460000	12720000	0.775957627812067	1246
chr1	12720000	12840000	0	1272
chr1	13870000	13980000	0	1387
chr1	13980000	14150000	0	1398
chr1	14150000	14290000	0	1415
chr1	14290000	14390000	0	1429
chr1	14390000	14480000	0	1439
chr1	14480000	14640000	0	1448
chr1	14640000	15030000	0.6429327893530513	1464
chr1	15030000	15220000	0.6553300858899106	1503
chr1	15220000	15440000	1.0	1522
chr1	15440000	15630000	1.0	1544
chr1	15630000	15850000	1.0	1563
chr1	15850000	16110000	0.8484983762782887	1585
chr1	16110000	16390000	0.7763476599475765	1611
chr1	16390000	16560000	0	1639
chr1	16560000	16700000	0	1656
chr1	16700000	16870000	0	1670
chr1	17390000	17580000	1.0	1739
chr1	17580000	17740000	0	1758
chr1	17740000	18640000	0.4695879989659078	1774
chr1	18640000	18890000	0.8292109403236039	1864
chr1	18890000	19200000	0.8884362842791453	1889
chr1	19200000	19400000	1.0	1920
chr1	19400000	19590000	0.8535533905932736	1940
chr1	19590000	19670000	0	1959
chr1	19670000	19820000	0	1967
chr1	19820000	19990000	0	1982
chr1	19990000	20230000	0.8901650429449552	1999
chr1	20230000	20520000	0.9046796083845573	2023
chr1	20520000	20670000	0	2052
chr1	20670000	20830000	0	2067
chr1	20830000	21000000	0	2083
chr1	21000000	21540000	0.7238371027010774	2100
chr1	21540000	21700000	0	2154
chr1	21700000	21830000	0	2170
chr1	21830000	21990000	0	2183
chr1	21990000	22160000	0	2199
chr1	22160000	22350000	0.6363961030678927	2216
chr1	22350000	22440000	0	2235
chr1	22440000	22740000	0.9084708691207961	2244
chr1	22740000	22860000	0	2274
chr1	22860000	22990000	0	2286
chr1	22990000	23280000	0.7748100664878619	2299
chr1	23280000	23410000	0	2328
chr1	23410000	23530000	0	2341
chr1	23530000	23620000	0	2353
chr1	23620000	23850000	0.8372815451036375	2362
chr1	23850000	24020000	0	2385
chr1	24520000	24730000	0.9163162231961564	2452
chr1	24730000	24970000	0.6801467048399601	2473
chr1	24970000	25180000	1.0	2497
chr1	25180000	25550000	0.9571067811865475	2518
chr1	25550000	25870000	0.9166666666666666	2555
chr1	25870000	26140000	0.9324092571968956	2587
chr1	26140000	26350000	1.0	2614
chr1	26350000	26500000	0	2635
chr1	26500000	26580000	0	2650
chr1	26580000	26790000	0.8535533905932737	2658
chr1	26790000	27020000	1.0	2679
chr1	27020000	27130000	0	2702
chr1	27130000	27230000	0	2713
chr1	27230000	27430000	0.8420610272857023	2723
chr1	27430000	27620000	0.9511844635310911	2743
chr1	27620000	27730000	0	2762
chr1	27730000	27850000	0	2773
chr1	27850000	28010000	0	2785
chr1	28010000	28160000	0	2801
chr1	28160000	28310000	0	2816
chr1	28310000	28420000	0	2831
chr1	28420000	28560000	0	2842
chr1	28560000	28700000	0	2856
chr1	28700000	28840000	0	2870
chr1	28840000	28970000	0	2884
chr1	28970000	29090000	0	2897
chr1	29090000	29210000	0	2909
chr1	29210000	29550000	0.8535533905932736	2921
chr1	29550000	29680000	0	2955
chr1	30160000	30590000	0.782570283886362	3016
chr1	30590000	30730000	0	3059
chr1	30730000	30880000	0	3073
chr1	30880000	31170000	0.8161760458079523	3088
chr1	31170000	31270000	0	3117
chr1	31270000	31410000	0	3127
chr1	31410000	31550000	0	3141
chr1	31550000	31630000	0	3155
chr1	31630000	32010000	0.780016898164333	3163
chr1	32010000	32100000	0	3201
chr1	32100000	32270000	0	3210
chr1	32270000	32490000	0.9163162231961564	3227
chr1	32490000	32660000	0	3249
chr1	32660000	32880000	0.9267766952966369	3266
chr1	32880000	33130000	0.9467466874884632	3288
chr1	33130000	33280000	0	3313
chr1	33280000	33570000	0.9581581115980782	3328
chr1	33570000	33840000	0.9098790095958609	3357
chr1	33840000	33950000	0	3384
chr1	33950000	34120000	0	3395
chr1	34120000	34610000	0.7779142507511555	3412
chr1	34610000	35060000	0.7635024277432998	3461
chr1	35060000	35220000	0	3506
chr1	35220000	35350000	0	3522
chr1	35350000	35650000	0.7952935756018764	3535
chr1	35650000	35890000	0.8535533905932737	3565
chr1	35890000	36040000	0	3589
chr1	36040000	36270000	0.9267766952966369	3604
chr1	36270000	36550000	0.8648185143937912	3627
chr1	36550000	36770000	0.882842712474619	3655
chr1	36770000	36930000	0	3677
chr1	36930000	37140000	0.6565991539589369	3693
chr1	37140000	37330000	0.7071067811865475	3714
chr1	37330000	37910000	0.6510730057116566	3733
chr1	37910000	38050000	0	3791
chr1	38050000	38160000	0	3805
chr1	38160000	38260000	0	3816
chr1	38260000	38500000	0.9414213562373095	3826
chr1	38500000	38750000	0.9733733437442317	3850
chr1	38750000	39070000	0.7884660086347287	3875
chr1	39070000	39300000	0.618718433538229	3907
chr1	39300000	39460000	0	3930
chr1	39460000	39550000	0	3946
chr1	39550000	39750000	1.0	3955
chr1	39750000	39940000	0.8047378541243649	3975
chr1	39940000	40040000	0	3994
chr1	40040000	40270000	0.9999999999999999	4004
chr1	40270000	40530000	1.0	4027
chr1	40530000	40770000	0.7889087296526012	4053
chr1	40770000	40900000	0	4077
chr1	40900000	41150000	1.0	4090
chr1	41150000	41240000	0	4115
chr1	41240000	41450000	1.0	4124
chr1	41450000	41610000	0	4145
chr1	41610000	41720000	0	4161
chr1	41720000	42000000	1.0	4172
chr1	42000000	42270000	1.0	4200
chr1	42270000	42510000	0.882842712474619	4227
chr1	42510000	42630000	0	4251
chr1	42630000	42810000	1.0	4263
chr1	42810000	42970000	0	4281
chr1	42970000	43120000	0	4297
chr1	43120000	43230000	0	4312
chr1	43230000	43370000	0	4323
chr1	43370000	43570000	1.0	4337
chr1	43570000	43670000	0	4357
chr1	43670000	43900000	0.9285714285714286	4367
chr1	43900000	44180000	0.7130533929594782	4390
chr1	44180000	44420000	0.9707106781186547	4418
chr1	44420000	44520000	0	4442
chr1	44520000	44680000	0	4452
chr1	44680000	44820000	0	4468
chr1	44820000	45170000	0.8688151087579433	4482
chr1	45170000	45290000	0	4517
chr1	45290000	45480000	0.7071067811865475	4529
chr1	45480000	45670000	1.0	4548
chr1	45670000	45790000	0	4567
chr1	45790000	45950000	0	4579
chr1	45950000	46070000	0	4595
chr1	46070000	46350000	0.8744743347942346	4607
chr1	46350000	46480000	0	4635
chr1	46480000	46700000	1.0	4648
chr1	46700000	46840000	0	4670
chr1	46840000	47040000	1.0	4684
chr1	47040000	47210000	0	4704
